5/26/2015 19:14:00,0,3
5/26/2015 19:24:00,0,3
5/26/2015 19:34:00,0,3
5/26/2015 19:44:00,0,3
5/26/2015 19:54:00,0,3
5/26/2015 20:04:00,0,3
5/26/2015 20:14:00,0,3
5/26/2015 20:24:00,0,3
5/26/2015 20:34:00,0,3
5/26/2015 20:44:00,0,3
5/26/2015 20:54:00,0,3
5/26/2015 21:04:00,0,3
5/26/2015 21:14:00,0,3
5/26/2015 21:24:00,0,3
5/26/2015 21:34:00,0,3
5/26/2015 21:44:00,0,3
5/26/2015 21:54:00,0,3
5/26/2015 22:04:00,0,3
5/26/2015 22:14:00,0,3
5/26/2015 22:24:00,0,3
5/26/2015 22:34:00,0,3
5/26/2015 22:44:00,0,3
5/26/2015 22:54:00,0,3
5/26/2015 23:04:00,0,3
5/26/2015 23:14:00,0,3
5/26/2015 23:24:00,0,3
5/26/2015 23:34:00,0,3
5/26/2015 23:44:00,0,3
5/26/2015 23:54:00,0,3
5/27/2015 0:04:00,0,4
5/27/2015 0:14:00,0,4
5/27/2015 0:24:00,0,4
5/27/2015 0:34:00,0,4
5/27/2015 0:44:00,0,4
5/27/2015 0:54:00,0,4
5/27/2015 1:04:00,0,4
5/27/2015 1:14:00,0,4
5/27/2015 1:24:00,0,4
5/27/2015 1:34:00,0,4
5/27/2015 1:44:00,0,4
5/27/2015 1:54:00,0,4
5/27/2015 2:04:00,0,4
5/27/2015 2:14:00,0,4
5/27/2015 2:24:00,0,4
5/27/2015 2:34:00,0,4
5/27/2015 2:44:00,0,4
5/27/2015 2:54:00,0,4
